,power
,apparent
1640997193,136
1640997194,136
1640997195,136
1640997196,136
1640997197,136
1640997198,136
1640997199,136
1640997200,136
1640997201,136
1640997202,136
1640997203,136
1640997204,136
1640997205,136
1640997206,136
1640997207,136
1640997208,136
1640997209,136
1640997210,136
1640997211,135
1640997212,135
1640997213,135
1640997214,135
1640997215,135
1640997216,135
1640997217,135
1640997218,135
1640997219,135
1640997220,135
1640997221,135
1640997222,135
1640997223,135
1640997224,135
1640997225,135
1640997226,135
1640997227,135
1640997228,135
1640997229,135
1640997230,135
1640997231,135
1640997232,135
1640997233,135
1640997234,135
1640997235,135
1640997236,135
1640997237,135
1640997238,135
1640997239,135
1640997240,135
1640997241,135
1640997242,135
1640997243,135
1640997244,135
1640997245,135
1640997246,135
1640997247,135
1640997248,135
1640997249,135
1640997250,135
1640997251,135
1640997252,135
1640997253,135
1640997254,135
1640997255,135
1640997256,135
1640997257,135
1640997258,135
1640997259,135
1640997260,135
1640997261,135
1640997262,135
1640997263,135
1640997264,135
1640997265,135
1640997266,135
1640997267,135
1640997268,135
1640997269,135
1640997270,135
1640997271,134
1640997272,134
1640997273,134
1640997274,134
1640997275,134
1640997276,134
1640997277,134
1640997278,134
1640997279,134
1640997280,134
1640997281,134
1640997282,134
1640997283,134
1640997284,134
1640997285,134
1640997286,134
1640997287,134
1640997288,134
1640997289,134
1640997290,134
1640997291,134
1640997292,134
1640997293,134
1640997294,134
1640997295,134
1640997296,134
1640997297,134
1640997298,134
1640997299,134
1640997300,134
1640997301,134
1640997302,134
1640997303,134
1640997304,134
1640997305,134
1640997306,134
1640997307,134
1640997308,134
1640997309,134
1640997310,134
1640997311,134
1640997312,134
1640997313,134
1640997314,134
1640997315,134
1640997316,134
1640997317,134
1640997318,134
1640997319,134
1640997320,134
1640997321,134
1640997322,134
1640997323,134
1640997324,134
1640997325,134
1640997326,134
1640997327,134
1640997328,134
1640997329,134
1640997330,134
1640997331,133
1640997332,133
1640997333,133
1640997334,133
1640997335,133
1640997336,133
1640997337,133
1640997338,133
1640997339,133
1640997340,133
1640997341,133
1640997342,133
1640997343,133
1640997344,133
1640997345,133
1640997346,133
1640997347,133
1640997348,133
1640997349,133
1640997350,133
1640997351,133
1640997352,133
1640997353,133
1640997354,133
1640997355,133
1640997356,133
1640997357,133
1640997358,133
1640997359,133
1640997360,133
1640997361,134
1640997362,134
1640997363,134
1640997364,134
1640997365,134
1640997366,134
1640997367,134
1640997368,134
1640997369,134
1640997370,134
1640997371,134
1640997372,134
1640997373,134
1640997374,134
1640997375,134
1640997376,134
1640997377,134
1640997378,134
1640997379,134
1640997380,134
1640997381,134
1640997382,134
1640997383,134
1640997384,134
1640997385,134
1640997386,134
1640997387,134
1640997388,134
1640997389,134
1640997390,134
1640997391,133
1640997392,133
1640997393,133
1640997394,133
1640997395,133
1640997396,133
1640997397,133
1640997398,133
1640997399,133
1640997400,133
1640997401,133
1640997402,133
1640997403,133
1640997404,133
1640997405,133
1640997406,133
1640997407,133
1640997408,133
1640997409,133
1640997410,133
1640997411,133
1640997412,133
1640997413,133
1640997414,133
1640997415,133
1640997416,133
1640997417,133
1640997418,133
1640997419,133
1640997420,133
1640997421,133
1640997422,133
1640997423,133
1640997424,133
1640997425,133
1640997426,133
1640997427,133
1640997428,133
1640997429,133
1640997430,133
1640997431,133
1640997432,133
1640997433,133
1640997434,133
1640997435,133
1640997436,133
1640997437,133
1640997438,133
1640997439,133
1640997440,133
1640997441,133
1640997442,133
1640997443,133
1640997444,133
1640997445,133
1640997446,133
1640997447,133
1640997448,133
1640997449,133
1640997450,133
1640997451,133
1640997452,133
1640997453,133
1640997454,133
1640997455,133
1640997456,132
1640997457,132
1640997458,132
1640997459,132
1640997460,132
1640997461,132
1640997462,132
1640997463,132
1640997464,132
1640997465,132
1640997466,132
1640997467,132
1640997468,132
1640997469,132
1640997470,132
1640997471,132
1640997472,132
1640997473,132
1640997474,132
1640997475,132
1640997476,132
1640997477,132
1640997478,132
1640997479,132
1640997480,132
1640997481,132
1640997482,132
1640997483,132
1640997484,132
1640997485,132
1640997486,132
1640997487,132
1640997488,132
1640997489,132
1640997490,132
1640997491,132
1640997492,132
1640997493,132
1640997494,132
1640997495,132
1640997496,132
1640997497,132
1640997498,132
1640997499,132
1640997500,132
1640997501,132
1640997502,132
1640997503,132
1640997504,132
1640997505,132
1640997506,132
1640997507,132
1640997508,132
1640997509,132
1640997510,132
1640997511,132
1640997512,132
1640997513,132
1640997514,132
1640997515,132
1640997516,132
1640997517,132
1640997518,132
1640997519,132
1640997520,132
1640997521,132
1640997522,132
1640997523,132
1640997524,132
1640997525,132
1640997526,132
1640997527,132
1640997528,132
1640997529,132
1640997530,132
1640997531,132
1640997532,132
1640997533,132
1640997534,132
1640997535,132
1640997536,132
1640997537,132
1640997538,132
1640997539,132
1640997540,132
1640997541,132
1640997542,132
1640997543,132
1640997544,132
1640997545,132
1640997546,132
1640997547,132
1640997548,132
1640997549,132
1640997550,132
1640997551,132
1640997552,132
1640997553,132
1640997554,132
1640997555,132
1640997556,132
1640997557,132
1640997558,132
1640997559,132
1640997560,132
1640997561,132
1640997562,132
1640997563,132
1640997564,132
1640997565,132
1640997566,132
1640997567,132
1640997568,132
1640997569,132
1640997570,132
1640997571,132
1640997572,132
1640997573,132
1640997574,132
1640997575,132
1640997576,131
1640997577,131
1640997578,131
1640997579,131
1640997580,131
1640997581,131
1640997582,131
1640997583,131
1640997584,131
1640997585,131
1640997586,131
1640997587,131
1640997588,131
1640997589,131
1640997590,131
1640997591,131
1640997592,131
1640997593,131
1640997594,131
1640997595,131
1640997596,131
1640997597,131
1640997598,131
1640997599,131
1640997600,131
1640997601,131
1640997602,131
1640997603,131
1640997604,131
1640997605,131
1640997606,130
1640997607,130
1640997608,130
1640997609,130
1640997610,130
1640997611,130
1640997612,130
1640997613,130
1640997614,130
1640997615,130
1640997616,130
1640997617,130
1640997618,130
1640997619,130
1640997620,130
1640997621,130
1640997622,130
1640997623,130
1640997624,130
1640997625,130
1640997626,130
1640997627,130
1640997628,130
1640997629,130
1640997630,130
1640997631,130
1640997632,130
1640997633,130
1640997634,130
1640997635,130
1640997636,131
1640997637,131
1640997638,131
1640997639,131
1640997640,131
1640997641,131
1640997642,131
1640997643,131
1640997644,131
1640997645,131
1640997646,131
1640997647,131
1640997648,131
1640997649,131
1640997650,131
1640997651,131
1640997652,131
1640997653,131
1640997654,131
1640997655,131
1640997656,131
1640997657,131
1640997658,131
1640997659,131
1640997660,131
1640997661,131
1640997662,131
1640997663,131
1640997664,131
1640997665,131
1640997666,131
1640997667,131
1640997668,131
1640997669,131
1640997670,131
1640997671,131
1640997672,131
1640997673,131
1640997674,131
1640997675,131
1640997676,131
1640997677,131
1640997678,131
1640997679,131
1640997680,131
1640997681,131
1640997682,131
1640997683,131
1640997684,131
1640997685,131
1640997686,131
1640997687,131
1640997688,131
1640997689,131
1640997690,131
1640997691,131
1640997692,131
1640997693,131
1640997694,131
1640997695,131
1640997696,131
1640997697,131
1640997698,131
1640997699,131
1640997700,131
1640997701,131
1640997702,131
1640997703,131
1640997704,131
1640997705,131
1640997706,131
1640997707,131
1640997708,131
1640997709,131
1640997710,131
1640997711,131
1640997712,131
1640997713,131
1640997714,131
1640997715,131
1640997716,131
1640997717,131
1640997718,131
1640997719,131
1640997720,131
1640997721,131
1640997722,131
1640997723,131
1640997724,131
1640997725,131
1640997726,131
1640997727,131
1640997728,131
1640997729,131
1640997730,131
1640997731,131
1640997732,131
1640997733,131
1640997734,131
1640997735,131
1640997736,131
1640997737,131
1640997738,131
1640997739,131
1640997740,131
1640997741,131
1640997742,131
1640997743,131
1640997744,131
1640997745,131
1640997746,131
1640997747,131
1640997748,131
1640997749,131
1640997750,131
1640997751,131
1640997752,131
1640997753,131
1640997754,131
1640997755,131
1640997756,130
1640997757,130
1640997758,130
1640997759,130
1640997760,130
1640997761,130
1640997762,130
1640997763,130
1640997764,130
1640997765,130
1640997766,130
1640997767,130
1640997768,130
1640997769,130
1640997770,130
1640997771,130
1640997772,130
1640997773,130
1640997774,130
1640997775,130
1640997776,130
1640997777,130
1640997778,130
1640997779,130
1640997780,130
1640997781,130
1640997782,130
1640997783,130
1640997784,130
1640997785,130
1640997786,131
1640997787,131
1640997788,131
1640997789,131
1640997790,131
1640997791,131
1640997792,131
1640997793,131
1640997794,131
1640997795,131
1640997796,131
1640997797,131
1640997798,131
1640997799,131
1640997800,131
1640997801,131
1640997802,131
1640997803,131
1640997804,131
1640997805,131
1640997806,131
1640997807,131
1640997808,131
1640997809,131
1640997810,131
1640997811,130
1640997812,130
1640997813,130
1640997814,130
1640997815,130
1640997816,130
1640997817,130
1640997818,130
1640997819,130
1640997820,130
1640997821,130
1640997822,130
1640997823,130
1640997824,130
1640997825,130
1640997826,130
1640997827,130
1640997828,130
1640997829,130
1640997830,130
1640997831,130
1640997832,130
1640997833,130
1640997834,130
1640997835,130
1640997836,130
1640997837,130
1640997838,130
1640997839,130
1640997840,130
1640997841,130
1640997842,130
1640997843,130
1640997844,130
1640997845,130
1640997846,130
1640997847,130
1640997848,130
1640997849,130
1640997850,130
1640997851,130
1640997852,130
1640997853,130
1640997854,130
1640997855,130
1640997856,130
1640997857,130
1640997858,130
1640997859,130
1640997860,130
1640997861,130
1640997862,130
1640997863,130
1640997864,130
1640997865,130
1640997866,130
1640997867,130
1640997868,130
1640997869,130
1640997870,130
1640997871,130
1640997872,130
1640997873,130
1640997874,130
1640997875,130
1640997876,130
1640997877,130
1640997878,130
1640997879,130
1640997880,130
1640997881,130
1640997882,130
1640997883,130
1640997884,130
1640997885,130
1640997886,130
1640997887,130
1640997888,130
1640997889,130
1640997890,130
1640997891,130
1640997892,130
1640997893,130
1640997894,130
1640997895,130
1640997896,130
1640997897,130
1640997898,130
1640997899,130
1640997900,130
1640997901,130
1640997902,130
1640997903,130
1640997904,130
1640997905,130
1640997906,130
1640997907,130
1640997908,130
1640997909,130
1640997910,130
1640997911,130
1640997912,130
1640997913,130
1640997914,130
1640997915,130
1640997916,130
1640997917,130
1640997918,130
1640997919,130
1640997920,130
1640997921,130
1640997922,130
1640997923,130
1640997924,130
1640997925,130
1640997926,130
1640997927,130
1640997928,130
1640997929,130
1640997930,130
1640997931,130
1640997932,130
1640997933,130
1640997934,130
1640997935,130
1640997936,129
1640997937,129
1640997938,129
1640997939,129
1640997940,129
1640997941,129
1640997942,129
1640997943,129
1640997944,129
1640997945,129
1640997946,129
1640997947,129
1640997948,129
1640997949,129
1640997950,129
1640997951,129
1640997952,129
1640997953,129
1640997954,129
1640997955,129
1640997956,129
1640997957,129
1640997958,129
1640997959,129
1640997960,129
1640997961,129
1640997962,129
1640997963,129
1640997964,129
1640997965,129
1640997966,129
1640997967,129
1640997968,129
1640997969,129
1640997970,129
1640997971,129
1640997972,129
1640997973,129
1640997974,129
1640997975,129
1640997976,129
1640997977,129
1640997978,129
1640997979,129
1640997980,129
1640997981,129
1640997982,129
1640997983,129
1640997984,129
1640997985,129
1640997986,129
1640997987,129
1640997988,129
1640997989,129
1640997990,129
1640997991,129
1640997992,129
1640997993,129
1640997994,129
1640997995,129
1640997996,129
1640997997,129
1640997998,129
1640997999,129
1640998000,129
1640998001,129
1640998002,129
1640998003,129
1640998004,129
1640998005,129
1640998006,129
1640998007,129
1640998008,129
1640998009,129
1640998010,129
1640998011,129
1640998012,129
1640998013,129
1640998014,129
1640998015,129
1640998016,129
1640998017,129
1640998018,129
1640998019,129
1640998020,129
1640998021,129
1640998022,129
1640998023,129
1640998024,129
1640998025,129
1640998026,129
1640998027,129
1640998028,129
1640998029,129
1640998030,129
1640998031,129
1640998032,129
1640998033,129
1640998034,129
1640998035,129
1640998036,129
1640998037,129
1640998038,129
1640998039,129
1640998040,129
1640998041,129
1640998042,129
1640998043,129
1640998044,129
1640998045,129
1640998046,129
1640998047,129
1640998048,129
1640998049,129
1640998050,129
1640998051,129
1640998052,129
1640998053,129
1640998054,129
1640998055,129
1640998056,129
1640998057,129
1640998058,129
1640998059,129
1640998060,129
1640998061,129
1640998062,129
1640998063,129
1640998064,129
1640998065,129
1640998066,129
1640998067,129
1640998068,129
1640998069,129
1640998070,129
1640998071,129
1640998072,129
1640998073,129
1640998074,129
1640998075,129
1640998076,129
1640998077,129
1640998078,129
1640998079,129
1640998080,129
1640998081,129
1640998082,129
1640998083,129
1640998084,129
1640998085,129
1640998086,128
1640998087,128
1640998088,128
1640998089,128
1640998090,128
1640998091,128
1640998092,128
1640998093,128
1640998094,128
1640998095,128
1640998096,128
1640998097,128
1640998098,128
1640998099,128
1640998100,128
1640998101,128
1640998102,128
1640998103,128
1640998104,128
1640998105,128
1640998106,128
1640998107,128
1640998108,128
1640998109,128
1640998110,128
1640998111,128
1640998112,128
1640998113,128
1640998114,128
1640998115,128
1640998116,128
1640998117,128
1640998118,128
1640998119,128
1640998120,128
1640998121,128
1640998122,128
1640998123,128
1640998124,128
1640998125,128
1640998126,128
1640998127,128
1640998128,128
1640998129,128
1640998130,128
1640998131,128
1640998132,128
1640998133,128
1640998134,128
1640998135,128
1640998136,128
1640998137,128
1640998138,128
1640998139,128
1640998140,128
1640998141,128
1640998142,128
1640998143,128
1640998144,128
1640998145,128
1640998146,128
1640998147,128
1640998148,128
1640998149,128
1640998150,128
1640998151,128
1640998152,128
1640998153,128
1640998154,128
1640998155,128
1640998156,128
1640998157,128
1640998158,128
1640998159,128
1640998160,128
1640998161,128
1640998162,128
1640998163,128
1640998164,128
1640998165,128
1640998166,128
1640998167,128
1640998168,128
1640998169,128
1640998170,128
1640998171,128
1640998172,128
1640998173,128
1640998174,128
1640998175,128
1640998176,128
1640998177,128
1640998178,128
1640998179,128
1640998180,128
1640998181,128
1640998182,128
1640998183,128
1640998184,128
1640998185,128
1640998186,128
1640998187,128
1640998188,128
1640998189,128
1640998190,128
1640998191,128
1640998192,128
1640998193,128
1640998194,128
1640998195,128
1640998196,128
1640998197,128
1640998198,128
1640998199,128
1640998200,128
1640998201,128
1640998202,128
1640998203,128
1640998204,128
1640998205,128
1640998206,128
1640998207,128
1640998208,128
1640998209,128
1640998210,128
1640998211,128
1640998212,128
1640998213,128
1640998214,128
1640998215,128
1640998216,128
1640998217,128
1640998218,128
1640998219,128
1640998220,128
1640998221,128
1640998222,128
1640998223,128
1640998224,128
1640998225,128
1640998226,128
1640998227,128
1640998228,128
1640998229,128
1640998230,128
1640998231,128
1640998232,128
1640998233,128
1640998234,128
1640998235,128
1640998236,128
1640998237,128
1640998238,128
1640998239,128
1640998240,128
1640998241,128
1640998242,128
1640998243,128
1640998244,128
1640998245,128
1640998246,128
1640998247,128
1640998248,128
1640998249,128
1640998250,128
1640998251,128
1640998252,128
1640998253,128
1640998254,128
1640998255,128
1640998256,128
1640998257,128
1640998258,128
1640998259,128
1640998260,128
1640998261,128
1640998262,128
1640998263,128
1640998264,128
1640998265,128
1640998266,128
1640998267,128
1640998268,128
1640998269,128
1640998270,128
1640998271,129
1640998272,129
1640998273,129
1640998274,129
1640998275,129
1640998276,129
1640998277,129
1640998278,129
1640998279,129
1640998280,129
1640998281,129
1640998282,129
1640998283,129
1640998284,129
1640998285,129
1640998286,129
1640998287,129
1640998288,129
1640998289,129
1640998290,129
1640998291,129
1640998292,129
1640998293,129
1640998294,129
1640998295,129
1640998296,129
1640998297,129
1640998298,129
1640998299,129
1640998300,129
1640998301,128
1640998302,128
1640998303,128
1640998304,128
1640998305,128
1640998306,128
1640998307,128
1640998308,128
1640998309,128
1640998310,128
1640998311,128
1640998312,128
1640998313,128
1640998314,128
1640998315,128
1640998316,128
1640998317,128
1640998318,128
1640998319,128
1640998320,128
1640998321,128
1640998322,128
1640998323,128
1640998324,128
1640998325,128
1640998326,128
1640998327,128
1640998328,128
1640998329,128
1640998330,128
1640998331,128
1640998332,128
1640998333,128
1640998334,128
1640998335,128
1640998336,128
1640998337,128
1640998338,128
1640998339,128
1640998340,128
1640998341,128
1640998342,128
1640998343,128
1640998344,128
1640998345,128
1640998346,128
1640998347,128
1640998348,128
1640998349,128
1640998350,128
1640998351,128
1640998352,128
1640998353,128
1640998354,128
1640998355,128
1640998356,128
1640998357,128
1640998358,128
1640998359,128
1640998360,128
1640998361,129
1640998362,129
1640998363,129
1640998364,129
1640998365,129
1640998366,129
1640998367,129
1640998368,129
1640998369,129
1640998370,129
1640998371,129
1640998372,129
1640998373,129
1640998374,129
1640998375,129
1640998376,129
1640998377,129
1640998378,129
1640998379,129
1640998380,129
1640998381,129
1640998382,129
1640998383,129
1640998384,129
1640998385,129
1640998386,129
1640998387,129
1640998388,129
1640998389,129
1640998390,129
1640998391,128
1640998392,128
1640998393,128
1640998394,128
1640998395,128
1640998396,128
1640998397,128
1640998398,128
1640998399,128
1640998400,128
1640998401,128
1640998402,128
1640998403,128
1640998404,128
1640998405,128
1640998406,128
1640998407,128
1640998408,128
1640998409,128
1640998410,128
1640998411,128
1640998412,128
1640998413,128
1640998414,128
1640998415,128
1640998416,128
1640998417,128
1640998418,128
1640998419,128
1640998420,128
1640998421,128
1640998422,128
1640998423,128
1640998424,128
1640998425,128
1640998426,128
1640998427,128
1640998428,128
1640998429,128
1640998430,128
1640998431,128
1640998432,128
1640998433,128
1640998434,128
1640998435,128
1640998436,128
1640998437,128
1640998438,128
1640998439,128
1640998440,128
1640998441,128
1640998442,128
1640998443,128
1640998444,128
1640998445,128
1640998446,128
1640998447,128
1640998448,128
1640998449,128
1640998450,128
1640998451,128
1640998452,128
1640998453,128
1640998454,128
1640998455,128
1640998456,128
1640998457,128
1640998458,128
1640998459,128
1640998460,128
1640998461,128
1640998462,128
1640998463,128
1640998464,128
1640998465,128
1640998466,128
1640998467,128
1640998468,128
1640998469,128
1640998470,128
1640998471,128
1640998472,128
1640998473,128
1640998474,128
1640998475,128
1640998476,128
1640998477,128
1640998478,128
1640998479,128
1640998480,128
1640998481,128
1640998482,128
1640998483,128
1640998484,128
1640998485,128
1640998486,128
1640998487,128
1640998488,128
1640998489,128
1640998490,128
1640998491,128
1640998492,128
1640998493,128
1640998494,128
1640998495,128
1640998496,128
1640998497,128
1640998498,128
1640998499,128
1640998500,128
1640998501,128
1640998502,128
1640998503,128
1640998504,128
1640998505,128
1640998506,128
1640998507,128
1640998508,128
1640998509,128
1640998510,128
1640998511,128
1640998512,128
1640998513,128
1640998514,128
1640998515,128
1640998516,128
1640998517,128
1640998518,128
1640998519,128
1640998520,128
1640998521,128
1640998522,128
1640998523,128
1640998524,128
1640998525,128
1640998526,128
1640998527,128
1640998528,128
1640998529,128
1640998530,128
1640998531,128
1640998532,128
1640998533,128
1640998534,128
1640998535,128
1640998536,128
1640998537,128
1640998538,128
1640998539,128
1640998540,128
1640998541,127
1640998542,127
1640998543,127
1640998544,127
1640998545,127
1640998546,128
1640998547,128
1640998548,128
1640998549,128
1640998550,128
1640998551,128
1640998552,128
1640998553,128
1640998554,128
1640998555,128
1640998556,128
1640998557,128
1640998558,128
1640998559,128
1640998560,128
1640998561,128
1640998562,128
1640998563,128
1640998564,128
1640998565,128
1640998566,128
1640998567,128
1640998568,128
1640998569,128
1640998570,128
1640998571,128
1640998572,128
1640998573,128
1640998574,128
1640998575,128
1640998576,128
1640998577,128
1640998578,128
1640998579,128
1640998580,128
1640998581,128
1640998582,128
1640998583,128
1640998584,128
1640998585,128
1640998586,128
1640998587,128
1640998588,128
1640998589,128
1640998590,128
1640998591,128
1640998592,128
1640998593,128
1640998594,128
1640998595,128
1640998596,128
1640998597,128
1640998598,128
1640998599,128
1640998600,128
1640998601,128
1640998602,128
1640998603,128
1640998604,128
1640998605,128
1640998606,128
1640998607,128
1640998608,128
1640998609,128
1640998610,128
1640998611,128
1640998612,128
1640998613,128
1640998614,128
1640998615,128
1640998616,128
1640998617,128
1640998618,128
1640998619,128
1640998620,128
1640998621,128
1640998622,128
1640998623,128
1640998624,128
1640998625,128
1640998626,128
1640998627,128
1640998628,128
1640998629,128
1640998630,128
1640998631,128
1640998632,128
1640998633,128
1640998634,128
1640998635,128
1640998636,128
1640998637,128
1640998638,128
1640998639,128
1640998640,128
1640998641,128
1640998642,128
1640998643,128
1640998644,128
1640998645,128
1640998646,128
1640998647,128
1640998648,128
1640998649,128
1640998650,128
1640998651,128
1640998652,128
1640998653,128
1640998654,128
1640998655,128
1640998656,128
1640998657,128
1640998658,128
1640998659,128
1640998660,128
1640998661,128
1640998662,128
1640998663,128
1640998664,128
1640998665,128
1640998666,128
1640998667,128
1640998668,128
1640998669,128
1640998670,128
1640998671,128
1640998672,128
1640998673,128
1640998674,128
1640998675,128
1640998676,128
1640998677,128
1640998678,128
1640998679,128
1640998680,128
1640998681,128
1640998682,128
1640998683,128
1640998684,128
1640998685,128
1640998686,128
1640998687,128
1640998688,128
1640998689,128
1640998690,128
1640998691,128
1640998692,128
1640998693,128
1640998694,128
1640998695,128
1640998696,127
1640998697,127
1640998698,127
1640998699,127
1640998700,127
1640998701,127
1640998702,127
1640998703,127
1640998704,127
1640998705,127
1640998706,127
1640998707,127
1640998708,127
1640998709,127
1640998710,127
1640998711,127
1640998712,127
1640998713,127
1640998714,127
1640998715,127
1640998716,127
1640998717,127
1640998718,127
1640998719,127
1640998720,127
1640998721,127
1640998722,127
1640998723,127
1640998724,127
1640998725,127
1640998726,128
1640998727,128
1640998728,128
1640998729,128
1640998730,128
1640998731,128
1640998732,128
1640998733,128
1640998734,128
1640998735,128
1640998736,128
1640998737,128
1640998738,128
1640998739,128
1640998740,128
1640998741,128
1640998742,128
1640998743,128
1640998744,128
1640998745,128
1640998746,128
1640998747,128
1640998748,128
1640998749,128
1640998750,128
1640998751,128
1640998752,128
1640998753,128
1640998754,128
1640998755,128
1640998756,127
1640998757,127
1640998758,127
1640998759,127
1640998760,127
1640998761,127
1640998762,127
1640998763,127
1640998764,127
1640998765,127
1640998766,127
1640998767,127
1640998768,127
1640998769,127
1640998770,127
1640998771,127
1640998772,127
1640998773,127
1640998774,127
1640998775,127
1640998776,127
1640998777,127
1640998778,127
1640998779,127
1640998780,127
1640998781,127
1640998782,127
1640998783,127
1640998784,127
1640998785,127
1640998786,127
1640998787,127
1640998788,127
1640998789,127
1640998790,127
1640998791,127
1640998792,127
1640998793,127
1640998794,127
1640998795,127
1640998796,127
1640998797,127
1640998798,127
1640998799,127
1640998800,127
1640998801,127
1640998802,127
1640998803,127
1640998804,127
1640998805,127
1640998806,127
1640998807,127
1640998808,127
1640998809,127
1640998810,127
1640998811,127
1640998812,127
1640998813,127
1640998814,127
1640998815,127
1640998816,124
1640998817,124
1640998818,124
1640998819,124
1640998820,124
1640998821,124
1640998822,124
1640998823,124
1640998824,124
1640998825,124
1640998826,124
1640998827,124
1640998828,124
1640998829,124
1640998830,124
1640998831,0
1640998832,0
1640998833,0
1640998834,0
1640998835,0
1640998836,0
1640998837,0
1640998838,0
1640998839,0
1640998840,0
1640998841,0
1640998842,0
1640998843,0
1640998844,0
1640998845,0
1640998846,0
1640998847,0
1640998848,0
1640998849,0
1640998850,0
1640998851,0
1640998852,0
1640998853,0
1640998854,0
1640998855,0
1640998856,0
1640998857,0
1640998858,0
1640998859,0
1640998860,0
1640998861,0
1640998862,0
1640998863,0
1640998864,0
1640998865,0
1640998866,0
1640998867,0
1640998868,0
1640998869,0
1640998870,0
1640998871,0
1640998872,0
1640998873,0
1640998874,0
1640998875,0
1640998876,0
1640998877,0
1640998878,0
1640998879,0
1640998880,0
1640998881,0
1640998882,0
1640998883,0
1640998884,0
1640998885,0
1640998886,0
1640998887,0
1640998888,0
1640998889,0
1640998890,0
1640998891,0
1640998892,0
1640998893,0
1640998894,0
1640998895,0
1640998896,0
1640998897,0
1640998898,0
1640998899,0
1640998900,0
1640998901,0
1640998902,0
1640998903,0
1640998904,0
1640998905,0
1640998906,0
1640998907,0
1640998908,0
1640998909,0
1640998910,0
1640998911,0
1640998912,0
1640998913,0
1640998914,0
1640998915,0
1640998916,0
1640998917,0
1640998918,0
1640998919,0
1640998920,0
1640998921,0
1640998922,0
1640998923,0
1640998924,0
1640998925,0
1640998926,0
1640998927,0
1640998928,0
1640998929,0
1640998930,0
1640998931,0
1640998932,0
1640998933,0
1640998934,0
1640998935,0
1640998936,0
1640998937,0
1640998938,0
1640998939,0
1640998940,0
1640998941,0
1640998942,0
1640998943,0
1640998944,0
1640998945,0
1640998946,0
1640998947,0
1640998948,0
1640998949,0
1640998950,0
1640998951,0
1640998952,0
1640998953,0
1640998954,0
1640998955,0
1640998956,0
1640998957,0
1640998958,0
1640998959,0
1640998960,0
1640998961,0
1640998962,0
1640998963,0
1640998964,0
1640998965,0
1640998966,0
1640998967,0
1640998968,0
1640998969,0
1640998970,0
1640998971,0
1640998972,0
1640998973,0
1640998974,0
1640998975,0
1640998976,0
1640998977,0
1640998978,0
1640998979,0
1640998980,0
1640998981,0
1640998982,0
1640998983,0
1640998984,0
1640998985,0
1640998986,0
1640998987,0
1640998988,0
1640998989,0
1640998990,0
1640998991,0
1640998992,0
1640998993,0
1640998994,0
1640998995,0
1640998996,0
1640998997,0
1640998998,0
1640998999,0
1640999000,0
1640999001,0
1640999002,0
1640999003,0
1640999004,0
1640999005,0
1640999006,0
1640999007,0
1640999008,0
1640999009,0
1640999010,0
1640999011,0
1640999012,0
1640999013,0
1640999014,0
1640999015,0
1640999016,0
1640999017,0
1640999018,0
1640999019,0
1640999020,0
1640999021,0
1640999022,0
1640999023,0
1640999024,0
1640999025,0
1640999026,0
1640999027,0
1640999028,0
1640999029,0
1640999030,0
1640999031,0
1640999032,0
1640999033,0
1640999034,0
1640999035,0
1640999036,0
1640999037,0
1640999038,0
1640999039,0
1640999040,0
1640999041,0
1640999042,0
1640999043,0
1640999044,0
1640999045,0
1640999046,0
1640999047,0
1640999048,0
1640999049,0
1640999050,0
1640999051,0
1640999052,0
1640999053,0
1640999054,0
1640999055,0
1640999056,0
1640999057,0
1640999058,0
1640999059,0
1640999060,0
1640999061,0
1640999062,0
1640999063,0
1640999064,0
1640999065,0
1640999066,0
1640999067,0
1640999068,0
1640999069,0
1640999070,0
1640999071,0
1640999072,0
1640999073,0
1640999074,0
1640999075,0
1640999076,0
1640999077,0
1640999078,0
1640999079,0
1640999080,0
1640999081,0
1640999082,0
1640999083,0
1640999084,0
1640999085,0
1640999086,0
1640999087,0
1640999088,0
1640999089,0
1640999090,0
1640999091,0
1640999092,0
1640999093,0
1640999094,0
1640999095,0
1640999096,0
1640999097,0
1640999098,0
1640999099,0
1640999100,0
1640999101,0
1640999102,0
1640999103,0
1640999104,0
1640999105,0
1640999106,0
1640999107,0
1640999108,0
1640999109,0
1640999110,0
1640999111,0
1640999112,0
1640999113,0
1640999114,0
1640999115,0
1640999116,0
1640999117,0
1640999118,0
1640999119,0
1640999120,0
1640999121,0
1640999122,0
1640999123,0
1640999124,0
1640999125,0
1640999126,0
1640999127,0
1640999128,0
1640999129,0
1640999130,0
1640999131,0
1640999132,0
1640999133,0
1640999134,0
1640999135,0
1640999136,0
1640999137,0
1640999138,0
1640999139,0
1640999140,0
1640999141,0
1640999142,0
1640999143,0
1640999144,0
1640999145,0
1640999146,0
1640999147,0
1640999148,0
1640999149,0
1640999150,0
1640999151,0
1640999152,0
1640999153,0
1640999154,0
1640999155,0
1640999156,0
1640999157,0
1640999158,0
1640999159,0
1640999160,0
1640999161,0
1640999162,0
1640999163,0
1640999164,0
1640999165,0
1640999166,0
1640999167,0
1640999168,0
1640999169,0
1640999170,0
1640999171,0
1640999172,0
1640999173,0
1640999174,0
1640999175,0
1640999176,0
1640999177,0
1640999178,0
1640999179,0
1640999180,0
1640999181,0
1640999182,0
1640999183,0
1640999184,0
1640999185,0
1640999186,0
1640999187,0
1640999188,0
1640999189,0
1640999190,0
